unidade;ano;mes;setor_centro_custo;exames_img;exame_img_por_paciente;exames_lab;exame_lab_por_paciente
CSSI;2025,0;11,0;UNIDADE URGÊNCIA/EMERGÊNCIA;40,0;;631,0;
CSSI;2025,0;11,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;5,0;0,35714285714285715;72,0;5,142857142857143
CSSI;2025,0;11,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;7,0;0,7;290,0;29,0
CSSI;2025,0;12,0;CLINICA MEDICA ALA A;1,0;0,5;72,0;36,0
CSSI;2025,0;12,0;CLÍNICA MÉDICA ALA C;26,0;0,65;713,0;17,825
CSSI;2025,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;1,0;0,25;54,0;13,5
CSSI;2025,0;12,0;UNIDADE URGÊNCIA/EMERGÊNCIA;28,0;;749,0;
CSSI;2025,0;12,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;6,0;1,5;224,0;56,0
CSSI;2026,0;1,0;CLINICA MEDICA ALA A;4,0;4,0;186,0;186,0
CSSI;2026,0;1,0;CLÍNICA MÉDICA ALA B;1,0;;13,0;
CSSI;2026,0;1,0;CLÍNICA MÉDICA ALA C;26,0;1,04;670,0;26,8
CSSI;2026,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;1,0;;56,0;
CSSI;2026,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;3,0;3,0;33,0;33,0
CSSI;2026,0;1,0;UNIDADE URGÊNCIA/EMERGÊNCIA;33,0;;787,0;
CSSI;2026,0;1,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;3,0;0,09090909090909091;116,0;3,515151515151515
CSSI;2026,0;1,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;3,0;1,0;199,0;66,33333333333333
CSSI;2026,0;2,0;CLINICA MEDICA ALA A;4,0;0,8;122,0;24,4
CSSI;2026,0;2,0;CLÍNICA MÉDICA ALA C;21,0;0,525;503,0;12,575
CSSI;2026,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA A;3,0;;92,0;
CSSI;2026,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;1,0;;27,0;
CSSI;2026,0;2,0;UNIDADE URGÊNCIA/EMERGÊNCIA;38,0;;809,0;
CSSI;2026,0;2,0;UNIDADE URGÊNCIA/EMERGÊNCIA - OBSERVAÇÃO;1,0;0,041666666666666664;80,0;3,3333333333333335
CSSI;2026,0;2,0;UNIDADES DE CUIDADOS PROLONGADOS - UCP;8,0;1,1428571428571428;176,0;25,142857142857142
HAC;2019,0;1,0;AMBULATORIO - ESPECIALIDADES;4,0;;9,0;
HAC;2019,0;1,0;QUIMIOTERAPIA;9,0;;123,0;
HAC;2019,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;115,0;0,6052631578947368;2811,0;14,794736842105262
HAC;2019,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;310,0;6,326530612244898;5669,0;115,6938775510204
HAC;2019,0;1,0;UNIDADE URGENCIA/EMERGENCIA;296,0;3,051546391752577;4731,0;48,77319587628866
HAC;2019,0;1,0;UTI;173,0;24,714285714285715;2752,0;393,14285714285717
HAC;2019,0;2,0;QUIMIOTERAPIA;1,0;;62,0;
HAC;2019,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;140,0;0,7865168539325843;3179,0;17,859550561797754
HAC;2019,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;318,0;5,578947368421052;6251,0;109,66666666666667
HAC;2019,0;2,0;UNIDADE URGENCIA/EMERGENCIA;355,0;3,6597938144329896;4629,0;47,72164948453608
HAC;2019,0;2,0;UTI;179,0;59,666666666666664;2701,0;900,3333333333334
HAC;2019,0;3,0;QUIMIOTERAPIA;1,0;;21,0;
HAC;2019,0;3,0;RADIOTERAPIA;2,0;;11,0;
HAC;2019,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;161,0;0,9877300613496932;3982,0;24,429447852760735
HAC;2019,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;317,0;5,87037037037037;4830,0;89,44444444444444
HAC;2019,0;3,0;UNIDADE URGENCIA/EMERGENCIA;423,0;3,4958677685950414;5370,0;44,3801652892562
HAC;2019,0;3,0;UTI;249,0;62,25;3214,0;803,5
HAC;2019,0;4,0;AMBULATORIO - ESPECIALIDADES;4,0;;24,0;
HAC;2019,0;4,0;QUIMIOTERAPIA;1,0;;44,0;
HAC;2019,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;145,0;0,7107843137254902;2631,0;12,897058823529411
HAC;2019,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;260,0;5,2;5860,0;117,2
HAC;2019,0;4,0;UNIDADE URGENCIA/EMERGENCIA;511,0;4,330508474576271;5449,0;46,17796610169491
HAC;2019,0;4,0;UTI;227,0;227,0;3141,0;3141,0
HAC;2019,0;5,0;AMBULATORIO - ESPECIALIDADES;1,0;;17,0;
HAC;2019,0;5,0;QUIMIOTERAPIA;2,0;;58,0;
HAC;2019,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;175,0;0,9459459459459459;3560,0;19,243243243243242
HAC;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;316,0;6,076923076923077;6071,0;116,75
HAC;2019,0;5,0;UNIDADE URGENCIA/EMERGENCIA;387,0;3,3076923076923075;5027,0;42,965811965811966
HAC;2019,0;5,0;UTI;226,0;37,666666666666664;3010,0;501,6666666666667
HAC;2019,0;6,0;AMBULATORIO - ESPECIALIDADES;2,0;;23,0;
HAC;2019,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;143,0;0,7295918367346939;3377,0;17,229591836734695
HAC;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;271,0;5,645833333333333;5714,0;119,04166666666667
HAC;2019,0;6,0;UNIDADE URGENCIA/EMERGENCIA;423,0;4,147058823529412;4963,0;48,65686274509804
HAC;2019,0;6,0;UTI;193,0;96,5;2853,0;1426,5
HAC;2019,0;7,0;QUIMIOTERAPIA;8,0;;27,0;
HAC;2019,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;105,0;0,6287425149700598;2652,0;15,880239520958083
HAC;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;336,0;7,304347826086956;5562,0;120,91304347826087
HAC;2019,0;7,0;UNIDADE URGENCIA/EMERGENCIA;447,0;4,382352941176471;4516,0;44,27450980392157
HAC;2019,0;7,0;UTI;209,0;19,0;2974,0;270,3636363636364
HAC;2019,0;8,0;AMBULATORIO - ESPECIALIDADES;4,0;;16,0;
HAC;2019,0;8,0;QUIMIOTERAPIA;7,0;;77,0;
HAC;2019,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;121,0;0,6836158192090396;3074,0;17,36723163841808
HAC;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;306,0;6,6521739130434785;5205,0;113,15217391304348
HAC;2019,0;8,0;UNIDADE URGENCIA/EMERGENCIA;464,0;5,2727272727272725;5480,0;62,27272727272727
HAC;2019,0;8,0;UTI;247,0;;3210,0;
HAC;2019,0;9,0;QUIMIOTERAPIA;1,0;;32,0;
HAC;2019,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;98,0;0,6086956521739131;2724,0;16,919254658385093
HAC;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;322,0;5,551724137931035;4859,0;83,77586206896552
HAC;2019,0;9,0;UNIDADE URGENCIA/EMERGENCIA;256,0;3,2;2950,0;36,875
HAC;2019,0;9,0;UTI;218,0;109,0;3577,0;1788,5
HAC;2019,0;10,0;QUIMIOTERAPIA;11,0;;134,0;
HAC;2019,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;154,0;0,9685534591194969;3832,0;24,10062893081761
HAC;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;334,0;8,789473684210526;5992,0;157,68421052631578
HAC;2019,0;10,0;UNIDADE URGENCIA/EMERGENCIA;213,0;1,9017857142857142;3126,0;27,910714285714285
HAC;2019,0;10,0;UTI;158,0;31,6;3177,0;635,4
HAC;2019,0;11,0;QUIMIOTERAPIA;1,0;;42,0;
HAC;2019,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;118,0;0,7763157894736842;2606,0;17,144736842105264
HAC;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;241,0;8,925925925925926;5032,0;186,37037037037038
HAC;2019,0;11,0;UNIDADE URGENCIA/EMERGENCIA;205,0;1,8468468468468469;2709,0;24,405405405405407
HAC;2019,0;11,0;UTI;213,0;30,428571428571427;3005,0;429,2857142857143
HAC;2019,0;12,0;FISIOTERAPIA;1,0;;5,0;
HAC;2019,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;88,0;0,6423357664233577;2155,0;15,72992700729927
HAC;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;293,0;5,979591836734694;4751,0;96,95918367346938
HAC;2019,0;12,0;UNIDADE URGENCIA/EMERGENCIA;221,0;1,8416666666666666;3342,0;27,85
HAC;2019,0;12,0;UTI;224,0;74,66666666666667;3132,0;1044,0
HAC;2020,0;1,0;QUIMIOTERAPIA;7,0;;148,0;
HAC;2020,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;140,0;1,206896551724138;2759,0;23,78448275862069
HAC;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;251,0;8,655172413793103;4138,0;142,68965517241378
HAC;2020,0;1,0;UNIDADE URGENCIA/EMERGENCIA;232,0;1,681159420289855;2987,0;21,644927536231883
HAC;2020,0;1,0;UTI;234,0;29,25;3264,0;408,0
HAC;2020,0;2,0;AMBULATORIO - ESPECIALIDADES;2,0;;9,0;
HAC;2020,0;2,0;QUIMIOTERAPIA;5,0;;65,0;
HAC;2020,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;119,0;0,952;3162,0;25,296
HAC;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;283,0;7,256410256410256;5038,0;129,17948717948718
HAC;2020,0;2,0;UNIDADE URGENCIA/EMERGENCIA;254,0;2,54;3501,0;35,01
HAC;2020,0;2,0;UTI;232,0;77,33333333333333;3073,0;1024,3333333333333
HAC;2020,0;3,0;QUIMIOTERAPIA;2,0;;79,0;
HAC;2020,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;135,0;0,9121621621621622;2686,0;18,14864864864865
HAC;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;313,0;4,815384615384615;5300,0;81,53846153846153
HAC;2020,0;3,0;UNIDADE URGENCIA/EMERGENCIA;182,0;2,676470588235294;2501,0;36,779411764705884
HAC;2020,0;3,0;UTI;165,0;16,5;2856,0;285,6
HAC;2020,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;139,0;1,1680672268907564;3497,0;29,386554621848738
HAC;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;272,0;2,542056074766355;5829,0;54,47663551401869
HAC;2020,0;4,0;UNIDADE URGENCIA/EMERGENCIA;78,0;4,588235294117647;1435,0;84,41176470588235
HAC;2020,0;4,0;UTI;215,0;215,0;3721,0;3721,0
HAC;2020,0;5,0;AMBULATORIO - ESPECIALIDADES;1,0;;14,0;
HAC;2020,0;5,0;QUIMIOTERAPIA;7,0;;101,0;
HAC;2020,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;155,0;1,28099173553719;3334,0;27,553719008264462
HAC;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;310,0;3,369565217391304;5847,0;63,55434782608695
HAC;2020,0;5,0;UNIDADE URGENCIA/EMERGENCIA;101,0;2,8055555555555554;1755,0;48,75
HAC;2020,0;5,0;UTI;209,0;34,833333333333336;3490,0;581,6666666666666
HAC;2020,0;6,0;ENDOSCOPIA;1,0;;8,0;
HAC;2020,0;6,0;QUIMIOTERAPIA;3,0;;34,0;
HAC;2020,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;132,0;1,0819672131147542;3518,0;28,83606557377049
HAC;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;260,0;3,0232558139534884;5309,0;61,73255813953488
HAC;2020,0;6,0;UNIDADE URGENCIA/EMERGENCIA;145,0;3,0208333333333335;2224,0;46,333333333333336
HAC;2020,0;6,0;UTI;180,0;180,0;2989,0;2989,0
HAC;2020,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;129,0;1,1517857142857142;3731,0;33,3125
HAC;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;287,0;2,898989898989899;6576,0;66,42424242424242
HAC;2020,0;7,0;UNIDADE URGENCIA/EMERGENCIA;118,0;3,933333333333333;1823,0;60,766666666666666
HAC;2020,0;7,0;UTI;173,0;43,25;3345,0;836,25
HAC;2020,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;121,0;0,9166666666666666;2672,0;20,242424242424242
HAC;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;342,0;3,5257731958762886;6668,0;68,74226804123711
HAC;2020,0;8,0;UNIDADE URGENCIA/EMERGENCIA;142,0;2,0285714285714285;2231,0;31,87142857142857
HAC;2020,0;8,0;UTI;202,0;101,0;3077,0;1538,5
HAC;2020,0;9,0;QUIMIOTERAPIA;3,0;;42,0;
HAC;2020,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;129,0;1,1120689655172413;3276,0;28,24137931034483
HAC;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;324,0;4,695652173913044;6729,0;97,52173913043478
HAC;2020,0;9,0;UNIDADE URGENCIA/EMERGENCIA;163,0;2,295774647887324;2039,0;28,718309859154928
HAC;2020,0;9,0;UTI;192,0;48,0;3196,0;799,0
HAC;2020,0;10,0;QUIMIOTERAPIA;2,0;;11,0;
HAC;2020,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;141,0;1,2155172413793103;4021,0;34,66379310344828
HAC;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;309,0;3,5517241379310347;6940,0;79,77011494252874
HAC;2020,0;10,0;UNIDADE URGENCIA/EMERGENCIA;113,0;2,0925925925925926;1869,0;34,611111111111114
HAC;2020,0;10,0;UTI;135,0;22,5;2455,0;409,1666666666667
HAC;2020,0;11,0;AMBULATORIO - ESPECIALIDADES;1,0;;6,0;
HAC;2020,0;11,0;QUIMIOTERAPIA;1,0;;7,0;
HAC;2020,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;121,0;0,9758064516129032;3361,0;27,10483870967742
HAC;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;360,0;4,235294117647059;6607,0;77,72941176470589
HAC;2020,0;11,0;UNIDADE URGENCIA/EMERGENCIA;105,0;1,9811320754716981;1290,0;24,339622641509433
HAC;2020,0;11,0;UTI;125,0;62,5;2270,0;1135,0
HAC;2020,0;12,0;AMBULATORIO - ESPECIALIDADES;6,0;;12,0;
HAC;2020,0;12,0;QUIMIOTERAPIA;1,0;;42,0;
HAC;2020,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;134,0;1,1452991452991452;3225,0;27,564102564102566
HAC;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;270,0;3,253012048192771;6079,0;73,24096385542168
HAC;2020,0;12,0;UNIDADE URGENCIA/EMERGENCIA;116,0;1,901639344262295;1726,0;28,295081967213115
HAC;2020,0;12,0;UTI;131,0;21,833333333333332;2318,0;386,3333333333333
HAC;2021,0;1,0;AMBULATORIO - ESPECIALIDADES;2,0;;2,0;
HAC;2021,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;122,0;1,1090909090909091;2680,0;24,363636363636363
HAC;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;251,0;3,0609756097560976;5739,0;69,98780487804878
HAC;2021,0;1,0;UNIDADE URGENCIA/EMERGENCIA;123,0;2,3207547169811322;1814,0;34,22641509433962
HAC;2021,0;1,0;UTI;135,0;45,0;2451,0;817,0
HAC;2021,0;2,0;AMBULATORIO - ESPECIALIDADES;2,0;;12,0;
HAC;2021,0;2,0;QUIMIOTERAPIA;3,0;;71,0;
HAC;2021,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;135,0;1,25;3194,0;29,574074074074073
HAC;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;303,0;4,967213114754099;5417,0;88,80327868852459
HAC;2021,0;2,0;UNIDADE URGENCIA/EMERGENCIA;122,0;2,103448275862069;1869,0;32,224137931034484
HAC;2021,0;2,0;UTI;99,0;24,75;2162,0;540,5
HAC;2021,0;3,0;QUIMIOTERAPIA;1,0;;115,0;
HAC;2021,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;186,0;1,2077922077922079;3861,0;25,071428571428573
HAC;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;307,0;3,231578947368421;6331,0;66,6421052631579
HAC;2021,0;3,0;UNIDADE URGENCIA/EMERGENCIA;157,0;4,243243243243243;2775,0;75,0
HAC;2021,0;3,0;UTI;163,0;13,583333333333334;3602,0;300,1666666666667
HAC;2021,0;4,0;AMBULATORIO - ESPECIALIDADES;1,0;;19,0;
HAC;2021,0;4,0;QUIMIOTERAPIA;3,0;;66,0;
HAC;2021,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;155,0;1,25;3081,0;24,846774193548388
HAC;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;307,0;3,8860759493670884;6355,0;80,44303797468355
HAC;2021,0;4,0;UNIDADE URGENCIA/EMERGENCIA;222,0;7,655172413793103;4418,0;152,3448275862069
HAC;2021,0;4,0;UTI;219,0;109,5;3876,0;1938,0
HAC;2021,0;5,0;QUIMIOTERAPIA;5,0;;67,0;
HAC;2021,0;5,0;UNIDADE DE DECISAO CLINICA;15,0;0,6818181818181818;178,0;8,090909090909092
HAC;2021,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;138,0;0,9857142857142858;3083,0;22,021428571428572
HAC;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;353,0;6,660377358490566;6566,0;123,88679245283019
HAC;2021,0;5,0;UNIDADE URGENCIA/EMERGENCIA;126,0;2,6808510638297873;2311,0;49,170212765957444
HAC;2021,0;5,0;UTI;42,0;14,0;679,0;226,33333333333334
HAC;2021,0;5,0;UTI - ADULTO;191,0;31,833333333333332;3301,0;550,1666666666666
HAC;2021,0;6,0;AMBULATORIO - ESPECIALIDADES;2,0;;30,0;
HAC;2021,0;6,0;QUIMIOTERAPIA;2,0;;62,0;
HAC;2021,0;6,0;UNIDADE DE DECISAO CLINICA;18,0;0,35294117647058826;337,0;6,607843137254902
HAC;2021,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;94,0;0,6762589928057554;2665,0;19,172661870503596
HAC;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;289,0;4,587301587301587;6055,0;96,11111111111111
HAC;2021,0;6,0;UNIDADE URGENCIA/EMERGENCIA;79,0;;1237,0;
HAC;2021,0;6,0;UTI - ADULTO;213,0;19,363636363636363;3767,0;342,45454545454544
HAC;2021,0;7,0;UNIDADE DE DECISAO CLINICA;49,0;0,875;551,0;9,839285714285714
HAC;2021,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;106,0;0,803030303030303;3419,0;25,901515151515152
HAC;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;346,0;5,9655172413793105;6921,0;119,32758620689656
HAC;2021,0;7,0;UNIDADE URGENCIA/EMERGENCIA;107,0;;1488,0;
HAC;2021,0;7,0;UTI - ADULTO;256,0;85,33333333333333;3790,0;1263,3333333333333
HAC;2021,0;8,0;ENDOSCOPIA;3,0;;20,0;
HAC;2021,0;8,0;UNIDADE DE DECISAO CLINICA;14,0;0,28;295,0;5,9
HAC;2021,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;94,0;0,6962962962962963;2058,0;15,244444444444444
HAC;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;295,0;4,338235294117647;6419,0;94,3970588235294
HAC;2021,0;8,0;UNIDADE URGENCIA/EMERGENCIA;89,0;;1443,0;
HAC;2021,0;8,0;UTI - ADULTO;175,0;15,909090909090908;3231,0;293,72727272727275
HAC;2021,0;9,0;AMBULATORIO - ESPECIALIDADES;1,0;;41,0;
HAC;2021,0;9,0;QUIMIOTERAPIA;4,0;;126,0;
HAC;2021,0;9,0;UNIDADE DE DECISAO CLINICA;33,0;0,515625;468,0;7,3125
HAC;2021,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;55,0;0,4661016949152542;2045,0;17,33050847457627
HAC;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;237,0;3,4347826086956523;6074,0;88,02898550724638
HAC;2021,0;9,0;UNIDADE URGENCIA/EMERGENCIA;95,0;;1443,0;
HAC;2021,0;9,0;UTI - ADULTO;135,0;19,285714285714285;2699,0;385,57142857142856
HAC;2021,0;10,0;AMBULATORIO - ESPECIALIDADES;1,0;;21,0;
HAC;2021,0;10,0;QUIMIOTERAPIA;2,0;;3,0;
HAC;2021,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;61,0;0,5304347826086957;1610,0;14,0
HAC;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;298,0;2,1751824817518246;5455,0;39,81751824817518
HAC;2021,0;10,0;UNIDADE URGENCIA/EMERGENCIA;94,0;;1615,0;
HAC;2021,0;10,0;UTI - ADULTO;118,0;6,2105263157894735;2585,0;136,05263157894737
HAC;2021,0;11,0;QUIMIOTERAPIA;1,0;;24,0;
HAC;2021,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;82,0;0,7256637168141593;2053,0;18,168141592920353
HAC;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;262,0;2,5686274509803924;5427,0;53,205882352941174
HAC;2021,0;11,0;UNIDADE URGENCIA/EMERGENCIA;105,0;;1445,0;
HAC;2021,0;11,0;UTI - ADULTO;170,0;10,625;3176,0;198,5
HAC;2021,0;12,0;QUIMIOTERAPIA;3,0;;26,0;
HAC;2021,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;79,0;0,7452830188679245;2215,0;20,89622641509434
HAC;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;243,0;2,076923076923077;5957,0;50,914529914529915
HAC;2021,0;12,0;UNIDADE URGENCIA/EMERGENCIA;96,0;;1512,0;
HAC;2021,0;12,0;UTI - ADULTO;156,0;19,5;3048,0;381,0
HAC;2022,0;1,0;QUIMIOTERAPIA;5,0;;43,0;
HAC;2022,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;49,0;0,7;1422,0;20,314285714285713
HAC;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;231,0;2,008695652173913;5325,0;46,30434782608695
HAC;2022,0;1,0;UNIDADE URGENCIA/EMERGENCIA;99,0;;1436,0;
HAC;2022,0;1,0;UTI - ADULTO;170,0;15,454545454545455;3056,0;277,8181818181818
HAC;2022,0;2,0;QUIMIOTERAPIA;1,0;;19,0;
HAC;2022,0;2,0;UNIDADE DE DECISAO CLINICA;1,0;;10,0;
HAC;2022,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;42,0;0,5316455696202531;1184,0;14,987341772151899
HAC;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;223,0;2,1862745098039214;5220,0;51,1764705882353
HAC;2022,0;2,0;UNIDADE URGENCIA/EMERGENCIA;67,0;;1227,0;
HAC;2022,0;2,0;UTI - ADULTO;162,0;14,727272727272727;2847,0;258,8181818181818
HAC;2022,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;88,0;0,8979591836734694;2305,0;23,520408163265305
HAC;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;263,0;2,63;4752,0;47,52
HAC;2022,0;3,0;UNIDADE URGENCIA/EMERGENCIA;63,0;;952,0;
HAC;2022,0;3,0;UTI - ADULTO;186,0;18,6;3255,0;325,5
HAC;2022,0;4,0;AMBULATORIO - ESPECIALIDADES;1,0;;4,0;
HAC;2022,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;98,0;1,1264367816091954;2153,0;24,74712643678161
HAC;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;247,0;2,287037037037037;5688,0;52,666666666666664
HAC;2022,0;4,0;UNIDADE URGENCIA/EMERGENCIA;44,0;;885,0;
HAC;2022,0;4,0;UTI - ADULTO;233,0;77,66666666666667;3388,0;1129,3333333333333
HAC;2022,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;85,0;0,68;2329,0;18,632
HAC;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;308,0;2,425196850393701;6705,0;52,79527559055118
HAC;2022,0;5,0;UNIDADE URGENCIA/EMERGENCIA;72,0;;1061,0;
HAC;2022,0;5,0;UTI - ADULTO;217,0;27,125;2512,0;314,0
HAC;2022,0;6,0;QUIMIOTERAPIA;2,0;;20,0;
HAC;2022,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;87,0;0,7565217391304347;1896,0;16,48695652173913
HAC;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;258,0;1,9846153846153847;5006,0;38,50769230769231
HAC;2022,0;6,0;UNIDADE URGENCIA/EMERGENCIA;93,0;;1148,0;
HAC;2022,0;6,0;UTI - ADULTO;158,0;39,5;2656,0;664,0
HAC;2022,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;74,0;0,6851851851851852;2175,0;20,13888888888889
HAC;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;295,0;2,107142857142857;5096,0;36,4
HAC;2022,0;7,0;UNIDADE URGENCIA/EMERGENCIA;49,0;;823,0;
HAC;2022,0;7,0;UTI - ADULTO;124,0;20,666666666666668;2586,0;431,0
HAC;2022,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;97,0;0,776;2025,0;16,2
HAC;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;301,0;2,761467889908257;5197,0;47,678899082568805
HAC;2022,0;8,0;UNIDADE URGENCIA/EMERGENCIA;33,0;;672,0;
HAC;2022,0;8,0;UTI - ADULTO;131,0;7,277777777777778;3161,0;175,61111111111111
HAC;2022,0;9,0;ENDOSCOPIA;2,0;;4,0;
HAC;2022,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;66,0;1,375;946,0;19,708333333333332
HAC;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;54,0;0,9642857142857143;1283,0;22,910714285714285
HAC;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;245,0;2,9518072289156625;4251,0;51,21686746987952
HAC;2022,0;9,0;UNIDADE URGENCIA/EMERGENCIA;87,0;;1116,0;
HAC;2022,0;9,0;UTI - ADULTO;163,0;14,818181818181818;3152,0;286,54545454545456
